NB,MultinomialNB(alpha=0.1),0.5752380952380952,0.5805714285714285,0.00586623375026075
K Nearest Neighbour,"KNeighborsClassifier(metric='euclidean', n_neighbors=9)",0.7664285714285715,0.7637142857142857,0.009451631252505211
Decision Tree,DecisionTreeClassifier(max_depth=4),0.8047619047619048,0.7932380952380952,0.008058178476728602
Gradient Booster,"GradientBoostingClassifier(max_depth=4, n_estimators=200, random_state=42)",0.8178571428571428,0.8104285714285714,0.0063619118905007144
Random Forest,"{'max_depth': 20, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 200}",0.8154761904761905,0.8106666666666668,0.008173848015666785
Logistic Regression,"LogisticRegression(C=0.1, max_iter=10000, solver='saga')",0.8042857142857143,0.790952380952381,0.005734092656567758
Linear SVM,"LinearSVC(C=100, dual=False, max_iter=10000)",0.8064285714285714,0.7958571428571429,0.00527712730208001
Gaussian SVM,"SVC(C=1, gamma=0.1)",0.7866666666666666,0.7868571428571428,0.008262144912112888
